molecule_chembl_id,canonical_smiles,standard_value,standard_value_M,pIC50,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL39163,O=c1cc(-c2cccnc2)oc2ccc(OCCCCCCN3CCCCC3)cc12,119.0,1.1900000000000001e-07,6.924453038607469,406.5260000000003,5.2801000000000045,0,5
CHEMBL37468,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCNCC3c3ccccn3)cc12,235.0,2.3500000000000005e-07,6.628932137728263,483.61200000000025,5.440700000000005,1,6
CHEMBL37186,CN(C)CCCCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,165.0,1.65e-07,6.782516055786093,379.50000000000006,5.3509000000000055,0,4
CHEMBL39713,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCC3CCNC(CCO)C3)cc12,16.0,1.6e-08,7.795880017344075,449.5910000000003,5.539900000000006,2,5
CHEMBL38983,CN(C)CCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,408.0,4.08e-07,6.38933983691012,323.39200000000005,3.7905000000000024,0,4
CHEMBL36928,O=c1cc(-c2cccs2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc12,119.0,1.1900000000000001e-07,6.924453038607469,427.5660000000003,4.917400000000005,1,6
CHEMBL35828,CN(C)CCCCCCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,334.0,3.34e-07,6.476253533188435,407.5540000000001,6.131100000000007,0,4
CHEMBL38047,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCN3CCC(O)CC3)cc12,210.0,2.1e-07,6.6777807052660805,407.5100000000002,4.465800000000003,1,5
CHEMBL39480,CC(C)Cc1cc(=O)c2cc(OCCCCCN3CCC(O)CC3)ccc2o1,139.0,1.3900000000000001e-07,6.856985199745905,387.52000000000015,3.9973000000000036,1,5
CHEMBL338181,O=C(CCN1CC=C(c2ccc(F)cc2)CC1)c1ccccc1,4.0,4e-09,8.397940008672037,309.38399999999996,4.187800000000003,0,2
CHEMBL38809,CN(CCCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1)Cc1ccccc1,52.0,5.2e-08,7.2839966563652,441.5710000000002,6.531200000000006,0,4
CHEMBL38023,COc1ccc(-c2cc(=O)c3cc(OCCCCCN4CCC(O)CC4)ccc3o2)cc1,493.0,4.93e-07,6.30715308072277,437.5360000000002,4.474400000000005,1,6
CHEMBL126437,O=C(CCN1CC=C(c2ccc(F)cc2)CC1)c1ccc(F)cc1,23.0,2.3e-08,7.638272163982407,327.37399999999997,4.326900000000004,0,2
CHEMBL38392,CN(C)CCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,529.0,5.29e-07,6.276544327964814,351.4460000000001,4.570700000000004,0,4
CHEMBL434593,O=c1cc(-c2ccccc2)oc2cccc(OCCCCCCN3CCC(O)CC3)c12,116.0,1.16e-07,6.935542010773082,421.5370000000003,4.855900000000005,1,5
CHEMBL36966,CN(C)CCCCCCCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,297.0,2.97e-07,6.527243550682788,421.58100000000013,6.521200000000007,0,4
CHEMBL432859,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCCCCC3)cc12,24.0,2.4000000000000003e-08,7.619788758288394,419.56500000000034,6.275200000000006,0,4
CHEMBL418239,CN(C)CCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,590.0,5.900000000000001e-07,6.229147988357855,309.36500000000007,3.400400000000002,0,4
CHEMBL39638,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCCN3CCC(O)CC3)cc12,142.0,1.42e-07,6.847711655616943,435.5640000000003,5.246000000000005,1,5
CHEMBL37138,O=c1cc(-c2ccccc2Cl)oc2ccc(OCCCCCCN3CCCCC3)cc12,60.0,6.000000000000002e-08,7.221848749616356,439.98300000000046,6.538500000000006,0,4
CHEMBL130526,CCN(CC)CCC(=O)c1ccccc1,1250.0,1.25e-06,5.903089986991944,205.30100000000002,2.6012000000000004,0,2
CHEMBL37470,COc1c(-c2ccccc2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc2c1=O,93.0,9.300000000000001e-08,7.031517051446065,451.56300000000033,4.864500000000005,1,6
CHEMBL340401,O=C(CCN1CCC(c2ccccc2)CC1)c1ccccc1,7.0,7.0000000000000015e-09,8.154901959985743,293.41,4.139000000000004,0,2
CHEMBL36491,O=c1cc(-c2cccs2)oc2ccc(OCCCCCCN3CCCCC3)cc12,72.0,7.200000000000001e-08,7.142667503568731,411.56700000000035,5.946600000000005,0,5
CHEMBL129521,O=C(CCN1CC=C(c2ccc(Cl)cc2)CC1)c1ccc(Cl)cc1,158.0,1.58e-07,6.801342913045577,360.284,5.355500000000005,0,2
CHEMBL125913,O=C(CCN1CC=C(c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,25.0,2.5e-08,7.602059991327962,343.82899999999995,4.841200000000004,0,2
CHEMBL39053,O=C1NCN(c2ccccc2)C12CCN(CCCCCCOc1ccc3oc(-c4ccccc4)cc(=O)c3c1)CC2,1200.0,1.2000000000000002e-06,5.920818753952375,551.6870000000002,5.827700000000006,1,6
CHEMBL40113,Cc1c(C2CCCCC2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc2c1=O,84.0,8.400000000000001e-08,7.075720713938118,441.61200000000036,5.545020000000006,1,5
CHEMBL126684,O=C(CCN1CC=C(c2ccc(F)cc2)CC1)c1ccc(Br)cc1,66.0,6.600000000000002e-08,7.180456064458132,388.28,4.950300000000004,0,2
CHEMBL38565,O=c1cc(-c2ccc(F)cc2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc12,95.0,9.5e-08,7.022276394711152,439.5270000000004,4.995000000000005,1,5
CHEMBL38952,O=c1cc(-c2ccccc2)oc2cc(OCCCCCCCN3CCC(O)CC3)ccc12,16.0,1.6e-08,7.795880017344075,435.56400000000025,5.246000000000006,1,5
CHEMBL101664,Clc1ccc(C2=CCNCC2)cc1,50.0,5e-08,7.301029995663981,193.67699999999996,2.7167000000000003,1,1
CHEMBL38264,O=c1cc(-c2ccccc2)oc2ccc(OCCCN3CCC(O)CC3)cc12,130.0,1.3e-07,6.886056647693163,379.45600000000013,3.6856000000000027,1,5
CHEMBL40278,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCCC(O)C3)cc12,86.0,8.6e-08,7.0655015487564325,421.53700000000026,4.8559000000000045,1,5
CHEMBL39584,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCNCC3c3ncccn3)cc12,1630.0,1.63e-06,5.787812395596042,484.60000000000025,4.835700000000004,1,7
CHEMBL288466,O=c1cc(C2CCCC2)oc2ccc(OCCCCCCN3CCCCC3)cc12,26.0,2.6e-08,7.585026652029182,397.5590000000003,5.875700000000006,0,4
CHEMBL127067,O=C(CCN1CC=C(c2ccc(Cl)cc2)CC1)c1ccc(Br)cc1,100.0,1.0000000000000001e-07,7.0,404.735,5.464600000000004,0,2
CHEMBL412429,O=c1cc(-c2ccccc2)oc2cccc(OCCCCCN3CCC(O)CC3)c12,54.0,5.4e-08,7.267606240177032,407.5100000000003,4.465800000000003,1,5
CHEMBL289924,O=c1cc(-c2ccncc2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc12,159.0,1.59e-07,6.798602875679548,422.52500000000026,4.250900000000003,1,6
CHEMBL40115,O=c1cc(C2CCC2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc12,61.0,6.1e-08,7.214670164989233,399.53100000000023,4.456400000000004,1,5
CHEMBL38585,CN(C)CCCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,432.0,4.32e-07,6.364516253185088,365.47300000000007,4.960800000000004,0,4
CHEMBL420344,O=C(CCN1CC=C(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,500.0,5.000000000000001e-07,6.301029995663981,343.829,4.841200000000004,0,2
CHEMBL39202,O=c1cc(-c2ccc(Cl)cc2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc12,195.0,1.95e-07,6.709965388637482,455.9820000000005,5.509300000000006,1,5
CHEMBL37256,O=c1cc(C2CCC2)oc2ccc(OCCCCCCN3CCCCC3)cc12,51.0,5.1e-08,7.292429823902063,383.53200000000027,5.485600000000006,0,4
CHEMBL39809,O=c1cc(-c2ccccc2)oc2cc(OCCCCCCN3CCC(O)CC3)ccc12,45.0,4.5000000000000006e-08,7.346787486224656,421.5370000000002,4.855900000000005,1,5
CHEMBL37088,CN(C)CCOc1ccc2c(=O)cc(-c3ccccc3)oc2c1,605.0,6.05e-07,6.218244625347531,309.365,3.400400000000002,0,4
CHEMBL38708,CCOC(=O)C1CCN(CCCCCCOc2ccc3oc(-c4ccccc4)cc(=O)c3c2)CC1,164.0,1.64e-07,6.785156151952302,477.60100000000017,5.674300000000006,0,6
CHEMBL288148,COc1ccc(-c2cc(=O)c3cc(OCCCCCCN4CCC(O)CC4)ccc3o2)cc1,254.0,2.54e-07,6.5951662833800615,451.5630000000002,4.864500000000005,1,6
CHEMBL440606,Cc1c(-c2ccccc2)oc2ccc(OCCC/C=C/CN3CCC(O)CC3)cc2c1=O,99.0,9.9e-08,7.00436480540245,433.54800000000023,4.940320000000006,1,5
CHEMBL40897,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCCC3)cc12,84.0,8.400000000000001e-08,7.075720713938118,391.51100000000025,5.495000000000005,0,4
CHEMBL290612,O=c1cc(-c2ccncc2)oc2ccc(OCCCCCCN3CCCCC3)cc12,67.0,6.7e-08,7.173925197299173,406.5260000000003,5.2801000000000045,0,5
CHEMBL40016,O=c1cc(-c2ccccc2)oc2cccc(OCCCCN3CCC(O)CC3)c12,58.0,5.8e-08,7.236572006437063,393.48300000000023,4.075700000000003,1,5
CHEMBL39001,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CC=C(c4ccc(Cl)cc4)CC3)cc12,49.0,4.9e-08,7.309803919971486,514.0650000000003,7.841900000000007,0,4
CHEMBL130357,O=C(CCN1CC=C(c2ccccc2)CC1)c1ccccc1,8.0,8e-09,8.096910013008056,291.394,4.048700000000003,0,2
CHEMBL39233,COc1cccc(-c2cc(=O)c3cc(OCCCCCCN4CCC(O)CC4)ccc3o2)c1,76.0,7.6e-08,7.119186407719209,451.5630000000003,4.864500000000005,1,6
CHEMBL37149,O=c1cc(C2CCCCC2)oc2ccc(OCCCCCN3CCC(O)CC3)cc12,217.0,2.1700000000000002e-07,6.66354026615147,413.5580000000003,4.846500000000006,1,5
CHEMBL126738,CCCN(CCC)CCC(=O)c1ccccc1,1250.0,1.25e-06,5.903089986991944,233.355,3.381400000000002,0,2
CHEMBL38896,CCOC(=O)C1CCCN(CCCCCCOc2ccc3oc(-c4ccccc4)cc(=O)c3c2)C1,155.0,1.55e-07,6.809668301829708,477.60100000000017,5.674300000000006,0,6
CHEMBL38460,O=c1cc(-c2cccc(F)c2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc12,129.0,1.29e-07,6.889410289700751,439.5270000000004,4.995000000000005,1,5
CHEMBL36675,NCCCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,2100.0,2.1e-06,5.6777807052660805,337.4190000000001,4.357900000000003,1,4
CHEMBL38862,Cc1c(-c2ccccc2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc2c1=O,36.0,3.6000000000000005e-08,7.443697499232712,435.56400000000025,5.164320000000006,1,5
CHEMBL39583,O=c1cc(C2CCCCC2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc12,88.0,8.800000000000002e-08,7.055517327849832,427.5850000000003,5.236600000000006,1,5
CHEMBL129452,O=C(CCN1CC=C(c2ccc(Cl)cc2)CC1)c1ccccc1,0.5,5e-10,9.30102999566398,325.839,4.702100000000004,0,2
CHEMBL289896,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCC(O)(c4ccc(Cl)cc4)CC3)cc12,109.0,1.0900000000000001e-07,6.962573502059376,532.0800000000003,7.036200000000007,1,5
CHEMBL435211,O=C(CCN1CC=C(c2ccc(Cl)cc2)CC1)c1ccccc1F,400.0,4.0000000000000003e-07,6.3979400086720375,343.829,4.841200000000003,0,2
CHEMBL340541,O=C(CCN1CC=C(c2ccc(Cl)cc2)CC1)c1ccc(Cl)c(Cl)c1,158.0,1.58e-07,6.801342913045577,394.72900000000004,6.008900000000004,0,2
CHEMBL38323,CCN(CC)CCCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,91.0,9.100000000000001e-08,7.040958607678906,393.5270000000001,5.741000000000006,0,4
CHEMBL38547,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCN(c4ccc(Cl)cc4)CC3)cc12,80.0,8e-08,7.096910013008056,517.0690000000003,6.874800000000007,0,5
CHEMBL289702,CC1CCN(CCCCCCOc2ccc3oc(-c4ccccc4)cc(=O)c3c2)CC1,25.0,2.5e-08,7.602059991327962,419.56500000000017,6.131100000000007,0,4
CHEMBL129695,O=C(CCN1CC=C(c2ccc(Cl)cc2)CC1)c1ccccc1Cl,105.0,1.05e-07,6.978810700930062,360.284,5.355500000000004,0,2
CHEMBL38665,O=c1cc(-c2ccccc2)oc2cccc(OCCCN3CCC(O)CC3)c12,125.0,1.2500000000000002e-07,6.903089986991944,379.4560000000002,3.6856000000000027,1,5
CHEMBL37150,O=c1cc(C2CCCC2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc12,51.0,5.1e-08,7.292429823902063,413.5580000000003,4.846500000000006,1,5
CHEMBL50115,CN(C)CCC(=O)c1ccccc1,5000.0,5e-06,5.301029995663981,177.247,1.821,0,2
CHEMBL291132,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCNC(CCO)C3)cc12,63.0,6.300000000000002e-08,7.200659450546418,450.5790000000003,4.055400000000002,2,6
CHEMBL37410,COc1cccc(-c2cc(=O)c3cc(OCCCCCN4CCC(O)CC4)ccc3o2)c1,320.0,3.2e-07,6.494850021680094,437.53600000000023,4.474400000000004,1,6
CHEMBL39203,O=c1cc(-c2cccnc2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc12,194.0,1.9400000000000002e-07,6.7121982700697735,422.52500000000026,4.250900000000003,1,6
CHEMBL38294,O=c1cc(-c2ccccc2)oc2cccc(OCCCCCCCN3CCC(O)CC3)c12,36.0,3.6000000000000005e-08,7.443697499232712,435.56400000000036,5.246000000000006,1,5
CHEMBL287894,CN(C)CCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,720.0,7.200000000000001e-07,6.142667503568731,337.4190000000001,4.180600000000003,0,4
CHEMBL412674,Cc1ccccc1NC(=N)N(C)c1ccccc1C,6280.0,6.28e-06,5.202040356262804,253.34900000000002,3.7865100000000025,2,1
CHEMBL314423,CCc1cccc(NC(=N)N2CCc3ccccc32)c1,341.0,3.41e-07,6.467245621007502,265.35999999999996,3.6583700000000015,2,1
CHEMBL79437,CCCc1cccc(NC(=N)Nc2cccc(CCC)c2)c1,42.0,4.2000000000000006e-08,7.376750709602099,295.43,5.050370000000004,3,1
CHEMBL78083,CCc1ccc(NC(=N)Nc2ccc(CC)cc2)cc1,245.0,2.4500000000000004e-07,6.610833915635467,267.376,4.270170000000002,3,1
CHEMBL78306,N=C(Nc1cccc2c1CCCC2)Nc1cccc2c1CCCC2,59.0,5.900000000000001e-08,7.229147988357855,319.4520000000001,4.902970000000004,3,1
CHEMBL315051,N=C(Nc1cccc2c1CCC2)Nc1cccc2c1CCC2,29.0,2.9e-08,7.5376020021010435,291.3980000000001,4.122770000000003,3,1
CHEMBL81626,CC(C)c1ccc(NC(=N)Nc2ccc(C(C)C)cc2)cc1,242.0,2.42e-07,6.616184634019569,295.43,5.392170000000004,3,1
CHEMBL77675,N=C(Nc1ccccc1)Nc1ccccc1,397.0,3.97e-07,6.401209493236885,211.268,3.1453700000000007,3,1
CHEMBL88161,CN(C(=N)N(C)c1cccc2ccccc12)c1cccc2ccccc12,10700.0,1.07e-05,4.97061622231479,339.44200000000006,5.500370000000005,1,1
CHEMBL78411,CC(C)(C)c1ccccc1NC(=N)Nc1ccccc1C(C)(C)C,356.0,3.56e-07,6.448550002027125,323.48400000000015,5.740370000000005,3,1
CHEMBL78777,CCc1cccc(NC(=N)Nc2cccc(CC)c2)c1,8.0,8e-09,8.096910013008056,267.376,4.270170000000002,3,1
CHEMBL90809,CCN(C(=N)Nc1cccc2ccccc12)c1cccc2ccccc12,6130.0,6.130000000000001e-06,5.212539525481585,339.44200000000006,5.866170000000004,2,1
CHEMBL92484,CCc1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1,2540.0,2.54e-06,5.5951662833800615,303.40900000000005,4.885270000000004,2,1
CHEMBL431214,N=C(Nc1cccc2ccccc12)N1CCC(c2ccccc2)CC1,343.0,3.430000000000001e-07,6.464705879957229,329.44700000000006,5.066070000000004,2,1
CHEMBL280243,CC(C)c1ccccc1NC(=N)Nc1ccccc1C(C)C,88.0,8.800000000000002e-08,7.055517327849832,295.43000000000006,5.392170000000004,3,1
CHEMBL88639,CN(C(=N)Nc1cccc(N)c1)c1cccc2ccccc12,13000.0,1.3e-05,4.886056647693163,290.37,3.905070000000002,3,2
CHEMBL91791,N=C(Nc1ccc2ccccc2c1)Nc1ccc2ccccc2c1,92.0,9.2e-08,7.036212172654444,311.38800000000003,5.451770000000003,3,1
CHEMBL309603,Cc1cccc(NC(=N)Nc2cccc(C)c2)c1,43.0,4.3e-08,7.366531544420414,239.32200000000003,3.7622100000000014,3,1
CHEMBL88146,CCc1cccc(N(C)C(=N)N(CC)c2cccc3ccccc23)c1,2290.0,2.29e-06,5.640164517660112,331.463,5.299670000000004,1,1
CHEMBL328986,CCc1cccc(NC(=N)N(C)c2cccc3ccccc23)c1,1000.0,1.0000000000000002e-06,6.0,303.40900000000005,4.885270000000004,2,1
CHEMBL91713,CCc1cccc(NC(=N)Nc2cccc3ccccc23)c1,54.0,5.4e-08,7.267606240177032,289.38200000000006,4.860970000000003,3,1
CHEMBL421364,CN(C(=N)Nc1cccc2ccccc12)c1cccc([N+](=O)[O-])c1,6260.0,6.26e-06,5.20342566678957,320.3520000000001,4.2310700000000026,2,3
CHEMBL90643,CN(C(=N)Nc1cccc2ccccc12)c1ccccc1,2900.0,2.9e-06,5.537602002101044,275.355,4.322870000000003,2,1
CHEMBL330551,Cc1cccc(NC(=N)N(C)c2cccc(C)c2)c1,247.0,2.470000000000001e-07,6.607303046740334,253.34900000000002,3.7865100000000025,2,1
CHEMBL81594,N=C(Nc1ccccc1-c1ccccc1)Nc1ccccc1-c1ccccc1,8110.0,8.11e-06,5.090979145788844,363.4640000000001,6.479370000000005,3,1
CHEMBL310729,COc1ccccc1NC(=N)Nc1ccccc1OC,1990.0,1.99e-06,5.701146923590294,271.32000000000005,3.1625700000000014,3,3
CHEMBL314710,N=C(Nc1cccc2ccccc12)N1CCCCCC1,1410.0,1.41e-06,5.85078088734462,267.376,4.062470000000003,2,1
CHEMBL81070,N=C(Nc1ccc(Br)cc1)Nc1ccc(Br)cc1,33.0,3.3000000000000004e-08,7.481486060122112,369.06000000000006,4.670370000000001,3,1
CHEMBL79509,N=C(Nc1cccc2ccccc12)Nc1cccc2ccccc12,165.0,1.65e-07,6.782516055786093,311.38800000000003,5.4517700000000024,3,1
CHEMBL91946,CN(C(=N)Nc1cccc2ccccc12)c1cccc(N)c1,2700.0,2.7e-06,5.568636235841013,290.37000000000006,3.905070000000002,3,2
CHEMBL91145,N=C(Nc1cccc2ccccc12)N1CCCCC1,1070.0,1.07e-06,5.97061622231479,253.34899999999993,3.6723700000000026,2,1
CHEMBL129768,O[C@H](CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1,28.0,2.8000000000000006e-08,7.552841968657781,348.39700000000005,2.390600000000001,1,5
CHEMBL310170,CCc1ccccc1NC(=N)Nc1ccccc1CC,14.0,1.4e-08,7.853871964321762,267.37600000000003,4.270170000000002,3,1
CHEMBL91222,COc1cccc(NC(=N)Nc2cccc(OC)c2)c1,351.0,3.51e-07,6.454692883534176,271.32,3.1625700000000014,3,3
CHEMBL92095,CN(C(=N)Nc1cccc2cc3ccccc3cc12)c1cccc2ccccc12,2100.0,2.1e-06,5.6777807052660805,375.4750000000001,6.629270000000004,2,1
CHEMBL430455,N=C(Nc1cccc2ccccc12)NC1Cc2ccccc2C1,240.0,2.400000000000001e-07,6.619788758288394,301.3930000000001,3.9434700000000023,3,1
CHEMBL441453,N=C(N1CCc2ccccc21)N1CCc2ccccc21,7180.0,7.180000000000001e-06,5.1438755557577,263.344,3.0465700000000018,1,1
CHEMBL90975,N=C(NCc1ccccc1)Nc1cccc2ccccc12,140.0,1.4e-07,6.853871964321762,275.355,3.976270000000002,3,1
CHEMBL90288,CN(C(=N)N(c1ccccc1)c1cccc2ccccc12)c1cccc2ccccc12,11000.0,1.1e-05,4.958607314841775,401.51300000000015,7.202270000000005,1,1
CHEMBL312600,N=C(Nc1ccccc1I)Nc1ccccc1I,13.0,1.3e-08,7.886056647693163,463.06,4.354570000000001,3,1
CHEMBL265549,CN(C(=N)Nc1cccc([N+](=O)[O-])c1)c1cccc2ccccc12,2640.0,2.64e-06,5.578396073130169,320.35200000000003,4.2310700000000026,2,3
CHEMBL90508,N=C(Nc1ccccc1I)Nc1cccc2ccccc12,40.0,4e-08,7.397940008672037,387.22400000000005,4.903170000000002,3,1
CHEMBL420245,CCc1cccc(N(CC)C(=N)Nc2cccc3ccccc23)c1,2190.0,2.19e-06,5.6595558851598815,317.43600000000004,5.275370000000004,2,1
CHEMBL420979,Cc1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1,1860.0,1.86e-06,5.730487055782084,289.38200000000006,4.6312900000000035,2,1
CHEMBL81678,N=C(Nc1cccc(I)c1)Nc1cccc(I)c1,125.0,1.2500000000000002e-07,6.903089986991944,463.06,4.354570000000002,3,1
CHEMBL90326,CN(C(=N)Nc1cccc2ccccc12)c1cccc(N=[N+]=[N-])c1,3020.0,3.0200000000000003e-06,5.519993057042849,316.36800000000005,5.264670000000002,2,2
CHEMBL91828,CC(C)c1ccccc1/N=C(\N)N(C)c1cccc2ccccc12,7250.0,7.25e-06,5.139661993429006,317.436,5.045800000000004,1,1
CHEMBL88660,CCc1cccc(NC(=N)N2CCC(c3ccccc3)CC2)c1,60.0,6.000000000000002e-08,7.221848749616356,307.4410000000001,4.475270000000003,2,1
CHEMBL314379,CCN(C(=N)N(C)c1cccc2ccccc12)c1cccc2ccccc12,8480.0,8.48e-06,5.071604147743286,353.4690000000001,5.890470000000005,1,1
CHEMBL89344,CC(C)c1ccccc1/N=C(\N)Nc1cccc2ccccc12,91.0,9.100000000000001e-08,7.040958607678906,303.409,5.021500000000003,2,1
CHEMBL329623,N=C(N1CCCc2ccccc21)N1CCCc2ccccc21,1370.0,1.37e-06,5.863279432843593,291.39799999999997,3.8267700000000033,1,1
CHEMBL313649,N=C(Nc1cccc2ccccc12)N(c1ccccc1)c1cccc2ccccc12,7930.0,7.93e-06,5.100726812682396,387.4860000000001,7.177970000000005,2,1
CHEMBL431462,CN(C(=N)Nc1cccc(N=[N+]=[N-])c1)c1cccc2ccccc12,2740.0,2.74e-06,5.562249437179612,316.36800000000005,5.264670000000003,2,2
CHEMBL89811,CCc1cccc(N(C)C(=N)N(C)c2cccc3ccccc23)c1,1210.0,1.21e-06,5.91721462968355,317.43600000000004,4.909570000000004,1,1
CHEMBL88932,Cc1cccc(NC(=N)Nc2cccc3ccccc23)c1,75.0,7.500000000000001e-08,7.1249387366083,275.3550000000001,4.606990000000002,3,1
CHEMBL82078,CC(C)c1cccc(NC(=N)Nc2cccc(C(C)C)c2)c1,96.0,9.600000000000001e-08,7.017728766960431,295.43,5.392170000000004,3,1
CHEMBL81602,Cc1ccc(NC(=N)Nc2ccc(C)cc2)cc1,535.0,5.350000000000001e-07,6.271646217978772,239.32200000000003,3.7622100000000014,3,1
CHEMBL91628,CCc1cccc(NC(=N)N(C)c2cccc(CC)c2)c1,82.0,8.2e-08,7.086186147616283,281.40299999999996,4.294470000000003,2,1
CHEMBL88465,CN(C(=N)Nc1cccc2ccccc12)c1cccc2ccccc12,4800.0,4.800000000000001e-06,5.318758762624412,325.4150000000001,5.4760700000000035,2,1
CHEMBL82246,N=C(Nc1ccccc1-c1ccccc1)Nc1cccc2ccccc12,935.0,9.35e-07,6.029188389127482,337.4260000000001,5.965570000000003,3,1
CHEMBL539782,Br.N=C(NCc1ccccc1)NCc1ccccc1,90.0,9.000000000000001e-08,7.045757490560675,320.23400000000004,3.0786700000000016,3,1
CHEMBL543596,Cc1ccccc1/N=C(/N)Nc1ccc(N)cc1C.Cl,280.0,2.8e-07,6.552841968657781,290.79799999999994,3.365740000000001,3,2
CHEMBL82247,Cc1ccccc1/N=C(/N)Nc1ccccc1/C=C/c1ccccc1,920.0,9.2e-07,6.036212172654444,327.43100000000004,5.223720000000004,2,1
CHEMBL536782,Cc1ccccc1/N=C(/N)Nc1cccc(O)c1.Cl,207.0,2.0700000000000001e-07,6.684029654543083,277.755,3.1807200000000013,3,2
CHEMBL82144,N=C1N(c2ccccc2)CCN1c1ccccc1,340.0,3.400000000000001e-07,6.468521082957745,237.30599999999995,2.9479700000000015,1,1
CHEMBL310003,N=C(Nc1ccccc1I)NC1CC2CCC1C2,5.0,5e-09,8.301029995663981,355.2230000000001,3.416070000000002,3,1
CHEMBL543120,CCCCCCCCN=C(NC1CCCCC1)NC1CCCCC1.Cl,238.0,2.3800000000000001e-07,6.623423042943488,372.0410000000002,5.969300000000007,2,1
CHEMBL81735,Cc1ccccc1/N=C(/N)Nc1ccccc1[N+](=O)[O-],113.0,1.13e-07,6.94692155651658,270.29200000000003,2.961520000000001,2,3
CHEMBL543121,CN=C(NC1CCCCC1)NC1CCCCC1.Cl,237.0,2.3700000000000002e-07,6.6252516539898965,273.8519999999999,3.238600000000002,2,1
CHEMBL553074,CC12CC3CC(C)(C1)CC(/N=C(\N)Nc1ccccc1I)(C3)C2.Cl,16.0,1.6e-08,7.795880017344075,459.80300000000017,5.1886000000000045,2,1
CHEMBL545007,Cl.N=C(NC1C[C@H]1c1ccccc1)NC12CC3CC(CC(C3)C1)C2,120.0,1.2000000000000004e-07,6.920818753952375,345.91800000000023,4.047070000000003,3,1
CHEMBL79145,ON=C(NC1CCCCC1)NC1CCCCC1,271.0,2.710000000000001e-07,6.567030709125595,239.36299999999994,2.576200000000001,3,2
CHEMBL78488,N/C(=N\C12CC3CC(CC(C3)C1)C2)Nc1ccccc1[N+](=O)[O-],30.0,3.0000000000000004e-08,7.522878745280337,314.38900000000007,3.2902000000000013,2,3
CHEMBL553817,CC1(C)C2CCC1(C)C(/N=C(\N)Nc1ccccc1I)C2.Cl,18.0,1.8000000000000002e-08,7.744727494896693,433.76500000000004,4.654400000000004,2,1
CHEMBL79164,Cc1ccccc1/N=C(\N)NC1CCCCC1,12.0,1.2000000000000002e-08,7.920818753952375,231.34299999999993,2.863520000000001,2,1
CHEMBL81824,Cc1ccccc1/N=C(/N)Nc1ccc([N+](=O)[O-])cc1C,37.0,3.7e-08,7.431798275933005,284.319,3.269940000000001,2,3
CHEMBL312588,Cc1cc([N+](=O)[O-])ccc1/N=C(/N)Nc1cccc(O)c1,118.0,1.1800000000000001e-07,6.928117992693875,286.29100000000005,2.6671199999999997,3,4
CHEMBL81539,N=C(Nc1ccccc1C(F)(F)F)Nc1ccccc1C(F)(F)F,215.0,2.15e-07,6.667561540084395,347.262,5.182970000000001,3,1
CHEMBL543355,Cl.N=C(Nc1ccccc1CCc1ccccc1)NC12CC3CC(CC(C3)C1)C2,112.0,1.1200000000000001e-07,6.950781977329818,410.0050000000003,5.798670000000005,3,1
