molecule_chembl_id,canonical_smiles,standard_value,standard_value_M,pIC50
CHEMBL78083,CCc1ccc(NC(=N)Nc2ccc(CC)cc2)cc1,245.0,2.4500000000000004e-07,6.610833915635467
CHEMBL78306,N=C(Nc1cccc2c1CCCC2)Nc1cccc2c1CCCC2,59.0,5.9000000000000006e-08,7.229147988357855
CHEMBL315051,N=C(Nc1cccc2c1CCC2)Nc1cccc2c1CCC2,29.0,2.9e-08,7.5376020021010435
CHEMBL81626,CC(C)c1ccc(NC(=N)Nc2ccc(C(C)C)cc2)cc1,242.0,2.42e-07,6.616184634019569
CHEMBL77675,N=C(Nc1ccccc1)Nc1ccccc1,397.0,3.97e-07,6.401209493236885
CHEMBL88161,CN(C(=N)N(C)c1cccc2ccccc12)c1cccc2ccccc12,10700.0,1.0700000000000001e-05,4.97061622231479
CHEMBL78411,CC(C)(C)c1ccccc1NC(=N)Nc1ccccc1C(C)(C)C,356.0,3.56e-07,6.448550002027125
CHEMBL78777,CCc1cccc(NC(=N)Nc2cccc(CC)c2)c1,8.0,8e-09,8.096910013008056
CHEMBL90809,CCN(C(=N)Nc1cccc2ccccc12)c1cccc2ccccc12,6130.0,6.130000000000001e-06,5.212539525481585
CHEMBL92484,CCc1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1,2540.0,2.5400000000000002e-06,5.5951662833800615
CHEMBL431214,N=C(Nc1cccc2ccccc12)N1CCC(c2ccccc2)CC1,343.0,3.4300000000000004e-07,6.464705879957229
CHEMBL280243,CC(C)c1ccccc1NC(=N)Nc1ccccc1C(C)C,88.0,8.800000000000001e-08,7.055517327849832
CHEMBL88639,CN(C(=N)Nc1cccc(N)c1)c1cccc2ccccc12,13000.0,1.3000000000000001e-05,4.886056647693163
CHEMBL91791,N=C(Nc1ccc2ccccc2c1)Nc1ccc2ccccc2c1,92.0,9.2e-08,7.036212172654444
CHEMBL309603,Cc1cccc(NC(=N)Nc2cccc(C)c2)c1,43.0,4.3e-08,7.366531544420414
CHEMBL88146,CCc1cccc(N(C)C(=N)N(CC)c2cccc3ccccc23)c1,2290.0,2.29e-06,5.640164517660112
CHEMBL328986,CCc1cccc(NC(=N)N(C)c2cccc3ccccc23)c1,1000.0,1.0000000000000002e-06,6.0
CHEMBL91713,CCc1cccc(NC(=N)Nc2cccc3ccccc23)c1,54.0,5.4e-08,7.267606240177032
CHEMBL421364,CN(C(=N)Nc1cccc2ccccc12)c1cccc([N+](=O)[O-])c1,6260.0,6.26e-06,5.20342566678957
CHEMBL90643,CN(C(=N)Nc1cccc2ccccc12)c1ccccc1,2900.0,2.9e-06,5.5376020021010435
CHEMBL330551,Cc1cccc(NC(=N)N(C)c2cccc(C)c2)c1,247.0,2.4700000000000003e-07,6.607303046740334
CHEMBL81594,N=C(Nc1ccccc1-c1ccccc1)Nc1ccccc1-c1ccccc1,8110.0,8.11e-06,5.090979145788844
CHEMBL310729,COc1ccccc1NC(=N)Nc1ccccc1OC,1990.0,1.99e-06,5.701146923590294
CHEMBL314710,N=C(Nc1cccc2ccccc12)N1CCCCCC1,1410.0,1.41e-06,5.85078088734462
CHEMBL81070,N=C(Nc1ccc(Br)cc1)Nc1ccc(Br)cc1,33.0,3.3000000000000004e-08,7.481486060122112
CHEMBL79509,N=C(Nc1cccc2ccccc12)Nc1cccc2ccccc12,165.0,1.65e-07,6.782516055786093
CHEMBL91946,CN(C(=N)Nc1cccc2ccccc12)c1cccc(N)c1,2700.0,2.7e-06,5.568636235841013
CHEMBL91145,N=C(Nc1cccc2ccccc12)N1CCCCC1,1070.0,1.0700000000000001e-06,5.97061622231479
CHEMBL129768,O[C@H](CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1,28.0,2.8000000000000003e-08,7.552841968657781
CHEMBL310170,CCc1ccccc1NC(=N)Nc1ccccc1CC,14.0,1.4000000000000001e-08,7.853871964321762
CHEMBL91222,COc1cccc(NC(=N)Nc2cccc(OC)c2)c1,351.0,3.51e-07,6.454692883534176
CHEMBL92095,CN(C(=N)Nc1cccc2cc3ccccc3cc12)c1cccc2ccccc12,2100.0,2.1000000000000002e-06,5.6777807052660805
CHEMBL430455,N=C(Nc1cccc2ccccc12)NC1Cc2ccccc2C1,240.0,2.4000000000000003e-07,6.619788758288394
CHEMBL441453,N=C(N1CCc2ccccc21)N1CCc2ccccc21,7180.0,7.180000000000001e-06,5.1438755557577
CHEMBL90975,N=C(NCc1ccccc1)Nc1cccc2ccccc12,140.0,1.4e-07,6.853871964321762
CHEMBL90288,CN(C(=N)N(c1ccccc1)c1cccc2ccccc12)c1cccc2ccccc12,11000.0,1.1000000000000001e-05,4.958607314841775
CHEMBL312600,N=C(Nc1ccccc1I)Nc1ccccc1I,13.0,1.3e-08,7.886056647693163
CHEMBL265549,CN(C(=N)Nc1cccc([N+](=O)[O-])c1)c1cccc2ccccc12,2640.0,2.64e-06,5.578396073130169
CHEMBL90508,N=C(Nc1ccccc1I)Nc1cccc2ccccc12,40.0,4e-08,7.3979400086720375
CHEMBL420245,CCc1cccc(N(CC)C(=N)Nc2cccc3ccccc23)c1,2190.0,2.19e-06,5.6595558851598815
CHEMBL420979,Cc1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1,1860.0,1.8600000000000002e-06,5.730487055782084
CHEMBL81678,N=C(Nc1cccc(I)c1)Nc1cccc(I)c1,125.0,1.2500000000000002e-07,6.903089986991944
CHEMBL90326,CN(C(=N)Nc1cccc2ccccc12)c1cccc(N=[N+]=[N-])c1,3020.0,3.0200000000000003e-06,5.519993057042849
CHEMBL91828,CC(C)c1ccccc1/N=C(\N)N(C)c1cccc2ccccc12,7250.0,7.25e-06,5.139661993429006
CHEMBL88660,CCc1cccc(NC(=N)N2CCC(c3ccccc3)CC2)c1,60.0,6.000000000000001e-08,7.221848749616356
CHEMBL314379,CCN(C(=N)N(C)c1cccc2ccccc12)c1cccc2ccccc12,8480.0,8.48e-06,5.071604147743286
CHEMBL89344,CC(C)c1ccccc1/N=C(\N)Nc1cccc2ccccc12,91.0,9.100000000000001e-08,7.040958607678906
CHEMBL329623,N=C(N1CCCc2ccccc21)N1CCCc2ccccc21,1370.0,1.37e-06,5.863279432843593
CHEMBL313649,N=C(Nc1cccc2ccccc12)N(c1ccccc1)c1cccc2ccccc12,7930.0,7.93e-06,5.100726812682396
CHEMBL431462,CN(C(=N)Nc1cccc(N=[N+]=[N-])c1)c1cccc2ccccc12,2740.0,2.74e-06,5.562249437179612
CHEMBL89811,CCc1cccc(N(C)C(=N)N(C)c2cccc3ccccc23)c1,1210.0,1.21e-06,5.91721462968355
CHEMBL88932,Cc1cccc(NC(=N)Nc2cccc3ccccc23)c1,75.0,7.500000000000001e-08,7.1249387366083
CHEMBL82078,CC(C)c1cccc(NC(=N)Nc2cccc(C(C)C)c2)c1,96.0,9.600000000000001e-08,7.017728766960431
CHEMBL81602,Cc1ccc(NC(=N)Nc2ccc(C)cc2)cc1,535.0,5.350000000000001e-07,6.2716462179787715
CHEMBL91628,CCc1cccc(NC(=N)N(C)c2cccc(CC)c2)c1,82.0,8.2e-08,7.086186147616283
CHEMBL88465,CN(C(=N)Nc1cccc2ccccc12)c1cccc2ccccc12,4800.0,4.800000000000001e-06,5.318758762624412
CHEMBL82246,N=C(Nc1ccccc1-c1ccccc1)Nc1cccc2ccccc12,935.0,9.35e-07,6.029188389127482
CHEMBL539782,Br.N=C(NCc1ccccc1)NCc1ccccc1,90.0,9.000000000000001e-08,7.045757490560675
CHEMBL543596,Cc1ccccc1/N=C(/N)Nc1ccc(N)cc1C.Cl,280.0,2.8e-07,6.552841968657781
CHEMBL82247,Cc1ccccc1/N=C(/N)Nc1ccccc1/C=C/c1ccccc1,920.0,9.200000000000001e-07,6.036212172654444
CHEMBL536782,Cc1ccccc1/N=C(/N)Nc1cccc(O)c1.Cl,207.0,2.0700000000000001e-07,6.684029654543083
CHEMBL82144,N=C1N(c2ccccc2)CCN1c1ccccc1,340.0,3.4000000000000003e-07,6.468521082957745
CHEMBL310003,N=C(Nc1ccccc1I)NC1CC2CCC1C2,5.0,5e-09,8.301029995663981
CHEMBL543120,CCCCCCCCN=C(NC1CCCCC1)NC1CCCCC1.Cl,238.0,2.3800000000000001e-07,6.623423042943488
CHEMBL81735,Cc1ccccc1/N=C(/N)Nc1ccccc1[N+](=O)[O-],113.0,1.13e-07,6.94692155651658
CHEMBL543121,CN=C(NC1CCCCC1)NC1CCCCC1.Cl,237.0,2.3700000000000002e-07,6.6252516539898965
CHEMBL553074,CC12CC3CC(C)(C1)CC(/N=C(\N)Nc1ccccc1I)(C3)C2.Cl,16.0,1.6e-08,7.795880017344075
CHEMBL545007,Cl.N=C(NC1C[C@H]1c1ccccc1)NC12CC3CC(CC(C3)C1)C2,120.0,1.2000000000000002e-07,6.920818753952375
CHEMBL79145,ON=C(NC1CCCCC1)NC1CCCCC1,271.0,2.7100000000000003e-07,6.567030709125595
CHEMBL78488,N/C(=N\C12CC3CC(CC(C3)C1)C2)Nc1ccccc1[N+](=O)[O-],30.0,3.0000000000000004e-08,7.522878745280337
CHEMBL553817,CC1(C)C2CCC1(C)C(/N=C(\N)Nc1ccccc1I)C2.Cl,18.0,1.8000000000000002e-08,7.7447274948966935
CHEMBL79164,Cc1ccccc1/N=C(\N)NC1CCCCC1,12.0,1.2000000000000002e-08,7.920818753952375
CHEMBL81824,Cc1ccccc1/N=C(/N)Nc1ccc([N+](=O)[O-])cc1C,37.0,3.7e-08,7.431798275933005
CHEMBL312588,Cc1cc([N+](=O)[O-])ccc1/N=C(/N)Nc1cccc(O)c1,118.0,1.1800000000000001e-07,6.928117992693875
CHEMBL81539,N=C(Nc1ccccc1C(F)(F)F)Nc1ccccc1C(F)(F)F,215.0,2.15e-07,6.667561540084395
CHEMBL543355,Cl.N=C(Nc1ccccc1CCc1ccccc1)NC12CC3CC(CC(C3)C1)C2,112.0,1.1200000000000001e-07,6.950781977329818
CHEMBL553535,Cl.N=C(NC12CC3CC(CC(C3)C1)C2)NC12CC3CC(CC(C3)C1)C2,16.0,1.6e-08,7.795880017344075
CHEMBL539360,Cl.N=C(Nc1ccccc1/C=C/c1ccccc1)NC12CC3CC(CC(C3)C1)C2,345.0,3.4500000000000003e-07,6.462180904926726
CHEMBL314469,NC1=Nc2ccccc2CN1c1ccccc1,4100.0,4.1000000000000006e-06,5.3872161432802645
CHEMBL312806,C1CCC(NC(=NC2CC2)NC2CCCCC2)CC1,513.0,5.13e-07,6.289882634888183
CHEMBL79665,Cc1ccccc1/N=C(\N)NC1CC2CCC1(C)C2(C)C,25.0,2.5000000000000002e-08,7.6020599913279625
CHEMBL543123,Br.NC1=NCCN1c1ccccc1,3500.0,3.5000000000000004e-06,5.455931955649724
CHEMBL543602,Cl.N=C(Nc1ccccc1/C=C/c1ccccc1)NC1C2CC3CC(C2)CC1C3,370.0,3.7e-07,6.431798275933005
CHEMBL545011,Cl.N=C(NC1CC2CCC1C2)NC1CC2CCC1C2,16.0,1.6e-08,7.795880017344075
CHEMBL311074,NC1=Nc2cccc3cccc(c23)N1,10000.0,1e-05,5.0
CHEMBL553896,Cl.N=C(Nc1ccccc1I)NC12CC3CC(CC(C3)C1)C2,6.0,6.000000000000001e-09,8.221848749616356
CHEMBL540291,Cc1ccccc1/N=C(\N)NC12CC3CC(C)(CC(C)(C3)C1)C2.Cl,15.0,1.5000000000000002e-08,7.823908740944319
CHEMBL79616,N=C(N)N(c1ccccc1)c1ccccc1,100000.0,0.0001,4.0
CHEMBL554972,Br.N=C(NC1CC2CCC1C2)NC1CC2CCC1C2,22.0,2.2000000000000002e-08,7.657577319177793
CHEMBL81773,Cc1ccccc1/N=C(\N)NC1CC2CCC1C2,7.7,7.700000000000001e-09,8.113509274827518
CHEMBL81867,N=C(NC1CCCCC1)NC1CCCCC1,71.0,7.1e-08,7.1487416512809245
CHEMBL79186,Cc1ccccc1/N=C(/N)Nc1ccccc1I,21.0,2.1000000000000003e-08,7.6777807052660805
CHEMBL81835,Cc1ccccc1/N=C(\N)NC12CC3CC(CC(C3)C1)C2,8.0,8e-09,8.096910013008056
CHEMBL545471,Br.CNC(=N)NC,100000.0,0.0001,4.0
CHEMBL78637,Cc1ccccc1/N=C(/N)Nc1c(C)cccc1C,70.0,7e-08,7.154901959985743
CHEMBL78585,Cc1ccccc1/N=C(/N)Nc1ccccc1N,463.0,4.63e-07,6.334419008982047
CHEMBL543597,Cl.N=C(NC1CCCCC1)NC12CC3CC(CC(C3)C1)C2,13.0,1.3e-08,7.886056647693163
CHEMBL78356,Cc1cc(N)ccc1/N=C(/N)Nc1cccc(O)c1,962.0,9.62e-07,6.016824927962187
CHEMBL79165,Cc1cc(N)ccc1NC(=N)Nc1ccc(N)cc1C,7150.0,7.15e-06,5.145693958198919
CHEMBL78928,N=C(Nc1ccccc1I)Nc1ccccc1/C=C/c1ccccc1,1200.0,1.2000000000000002e-06,5.920818753952375
CHEMBL553536,CC(=O)[C@H]1CCC2C3CC=C4CC(/N=C(\N)Nc5ccccc5C)CC[C@]4(C)C3CC[C@@]21C.Cl,250.0,2.5000000000000004e-07,6.6020599913279625
CHEMBL81461,Cc1ccccc1/N=C(\N)NC1C2CC3CC(C2)CC1C3,6.0,6.000000000000001e-09,8.221848749616356
CHEMBL543839,Cl.N=C(NC1C2CC3CC(C2)CC1C3)NC1C2CC3CC(C2)CC1C3,203.0,2.03e-07,6.692503962086787
CHEMBL557002,CC12CC3CC(C)(C1)CC(/N=C(\N)Nc1ccccc1/C=C/c1ccccc1)(C3)C2.Cl,970.0,9.7e-07,6.013228265733755
CHEMBL556021,CC(C)(C)/N=C(\N)Nc1ccccc1I.Cl,21.1,2.1100000000000004e-08,7.675717544702307
CHEMBL541828,Cc1cc([N+](=O)[O-])ccc1NC(=N)Nc1ccc([N+](=O)[O-])cc1C.Cl,760.0,7.6e-07,6.119186407719209
CHEMBL79436,Cc1cc(Br)ccc1NC(=N)Nc1ccc(Br)cc1C,37.0,3.7e-08,7.431798275933005
CHEMBL310668,NC1=Nc2ccccc2-c2ccccc2N1,10000.0,1e-05,5.0
CHEMBL556617,Cl.N=C(Nc1ccccc1/C=C/c1c(F)c(F)c(F)c(F)c1F)NC12CC3CC(CC(C3)C1)C2,245.0,2.4500000000000004e-07,6.610833915635467
CHEMBL80081,CCCCNC(=N)NCCCC,750.0,7.5e-07,6.1249387366083
CHEMBL553347,Cl.N=C(Nc1ccccc1I)NC1C2CC3CC(C2)CC1C3,5.2,5.2e-09,8.2839966563652
CHEMBL415077,N=C(Nc1ccccc1-c1ccccc1)NC12CC3CC(CC(C3)C1)C2,300.0,3.0000000000000004e-07,6.522878745280337
CHEMBL544537,Cc1ccccc1N/C(N)=N/C1CC[C@@]2(C)C(=CCC3C2CC[C@@]2(C)C3CC[C@@H]2C(C)CCCC(C)C)C1.Cl,10000.0,1e-05,5.0
CHEMBL312318,Cc1cccc(C)c1NC(=N)Nc1c(C)cccc1C,90.0,9.000000000000001e-08,7.045757490560675
CHEMBL115249,CCOc1ccc(CCOC(=O)N2CCN(CCCc3ccccc3)CC2)cc1,2170.0,2.17e-06,5.663540266151471
CHEMBL326263,N#Cc1ccc(CCOC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,702.0,7.02e-07,6.153662887870195
CHEMBL275707,C[C@@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@H](C)N1,1480.0,1.48e-06,5.8297382846050425
CHEMBL336706,CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1CCN=C=S,949.0,9.49e-07,6.022733787572707
CHEMBL113956,CCOc1ccc(CCNC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,482.0,4.82e-07,6.31695296176115
CHEMBL115280,O=C1NCN(c2ccccc2)C12CCN(Cc1cccc(Oc3ccccc3)c1)CC2,1250.0,1.25e-06,5.903089986991944
CHEMBL138438,CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1CCCCCCN=C=S,707.0,7.070000000000001e-07,6.150580586203101
CHEMBL114280,Oc1nc2ccccc2n1CCCNCc1cc2c(cc1Cl)OCO2,328.0,3.28e-07,6.484126156288321
CHEMBL115652,O=C1NCN(c2ccccc2)C12CCN(Cc1cc3c(cc1Cl)OCO3)CC2,581.0,5.81e-07,6.235823867609669
CHEMBL336707,CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1CCCN=C=S,1830.0,1.83e-06,5.73754891026957
CHEMBL2112760,C[C@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@H](C)N1C,897.0,8.97e-07,6.047207556955908
CHEMBL305187,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,3.9,3.9e-09,8.4089353929735
CHEMBL122334,O=C1CNC(=O)N1,62.0,6.2e-08,7.2076083105017466
CHEMBL121919,c1cc2c(cn1)CCCC2,56.0,5.6000000000000005e-08,7.251811972993799
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,851.14,8.5114e-07,6.069998998990925
CHEMBL267930,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,954.99,9.549900000000001e-07,6.020001176026261
CHEMBL317029,CN(C)C1Cc2cc(Cl)c(O)cc2C(c2ccccc2)C1,0.7079,7.079e-10,9.15002808767115
CHEMBL134109,CCCN(C)C1Cc2ccccc2C(c2ccccc2)C1,4.467,4.4669999999999996e-09,8.349984047528162
CHEMBL320435,CN(C)C1CCc2ccccc2C1c1ccccc1,954.99,9.549900000000001e-07,6.020001176026261
CHEMBL143612,c1ccc(C(OCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)c2ccccc2)cc1,10000.0,1e-05,5.0
CHEMBL140104,c1ccc(CCCNCCCCNCCOC(c2ccccc2)c2ccccc2)cc1,1050.0,1.0500000000000001e-06,5.978810700930062
CHEMBL142522,c1ccc(C(OCCN2CCNCC2)c2ccccc2)cc1,1480.0,1.48e-06,5.8297382846050425
CHEMBL51,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,1.0,1e-09,9.0
CHEMBL105645,CN(C)C1Cc2cc(O)c(O)cc2C(c2ccccc2)C1,6.166,6.1660000000000004e-09,8.20999647960951
CHEMBL104622,CN(C)C1CCc2ccccc2C(c2ccccc2)C1,85.11,8.511e-08,7.070019409484486
CHEMBL140054,C[C@@H]1CN(CCOC(c2ccccc2)c2ccccc2)[C@@H](C)CN1CCCc1ccccc1,8.6,8.600000000000001e-09,8.065501548756432
CHEMBL143407,C[C@@H]1CN(CCCc2ccccc2)[C@@H](C)CN1,8.5,8.5e-09,8.070581074285707
CHEMBL415284,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,735.0,7.350000000000001e-07,6.133712660915805
CHEMBL781,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,234.42,2.3442e-07,6.630005338391572
CHEMBL142617,Fc1ccc(C(OCCN2CCNCC2)c2ccc(F)cc2)cc1,965.0,9.65e-07,6.015472686656207
CHEMBL348432,C[C@@H]1CN(CCCc2ccccc2)[C@@H](C)CN1CCCc1ccccc1,8.5,8.5e-09,8.070581074285707
CHEMBL279676,c1csc(C2(N3CCCCC3)CCCCC2)c1,2060.0,2.06e-06,5.686132779630847
CHEMBL104945,CN(C)C1Cc2ccccc2C(c2ccccc2)C1,0.5248,5.248000000000001e-10,9.280006173632396
CHEMBL42055,OCCN1CCN(CC/C=C2\c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,14.79,1.479e-08,7.830031826003108
CHEMBL597,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,549.54,5.4954e-07,6.260000690598032
CHEMBL62,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1,389.05,3.8905000000000006e-07,6.409994580348671
CHEMBL346409,c1ccc(CCCN2CCN(CCCc3ccccc3)CC2)cc1,0.5,5e-10,9.301029995663981
CHEMBL142518,C[C@@H]1CN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)[C@@H](C)CN1,65.0,6.5e-08,7.187086643357144
CHEMBL134215,CCCN(CCC)C1Cc2ccccc2C(c2ccccc2)C1,12.88,1.2880000000000002e-08,7.890084136976206
CHEMBL53,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,10000.0,1e-05,5.0
CHEMBL3,CN1CCC[C@H]1c1cccnc1,10000.0,1e-05,5.0
CHEMBL133847,CCCNC1Cc2ccccc2C(c2ccccc2)C1,58.88,5.888000000000001e-08,7.230032198670558
CHEMBL142041,CN(CCCc1ccccc1)CCN(C)CCOC(c1ccccc1)c1ccccc1,34.0,3.4e-08,7.468521082957745
CHEMBL80,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,100000.0,0.0001,4.0
CHEMBL143846,NCCCCNCCOC(c1ccccc1)c1ccccc1,10000.0,1e-05,5.0
CHEMBL54661,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,2.239,2.239e-09,8.64994590642097
CHEMBL1255588,CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1,52.48,5.248e-08,7.280006173632396
CHEMBL104444,CNC1Cc2ccccc2C(c2ccccc2)C1,79.43,7.943000000000002e-08,7.100015437450609
CHEMBL141876,c1ccc(CCCN2CCCCC(NCCOC(c3ccccc3)c3ccccc3)C2)cc1,78.0,7.800000000000001e-08,7.107905397309519
CHEMBL275528,c1ccc(C2(N3CCCCC3)CCCCC2)cc1,868.0,8.680000000000001e-07,6.061480274823508
CHEMBL320190,CN(C)C1Cc2ccccc2C(C)(c2ccccc2)C1,5.495,5.4950000000000006e-09,8.260032303240491
CHEMBL485253,CCC(CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,912.01,9.120100000000001e-07,6.040000399696793
CHEMBL342120,C[C@@H]1CN(CCOC(c2ccccc2)c2ccccc2)[C@@H](C)CN1CCOC(c1ccccc1)c1ccccc1,4001.0,4.001e-06,5.397831448621003
CHEMBL102119,Fc1ccc(C(OCCN2CCN(CCOC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c2ccc(F)cc2)cc1,10000.0,1e-05,5.0
CHEMBL342121,c1ccc(CCCN2CCCCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,180.0,1.8000000000000002e-07,6.7447274948966935
CHEMBL357008,c1ccc(CCCNC2CCCCN(CCOC(c3ccccc3)c3ccccc3)C2)cc1,83.0,8.3e-08,7.080921907623926
CHEMBL284237,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,10000.0,1e-05,5.0
CHEMBL358758,C[C@@H]1CN(CCOC(c2ccccc2)c2ccccc2)[C@@H](C)CN1,67.0,6.7e-08,7.173925197299173
CHEMBL323287,CCN(CC)C1Cc2ccccc2C(c2ccccc2)C1,2.239,2.239e-09,8.64994590642097
CHEMBL142337,C[C@@H]1CN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)[C@@H](C)CN1CCOC(c1ccc(F)cc1)c1ccc(F)cc1,3640.0,3.6400000000000003e-06,5.438898616350944
CHEMBL26,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,10000.0,1e-05,5.0
CHEMBL282567,CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1,1584.89,1.5848900000000002e-06,5.800000874803203
CHEMBL143648,CNCCN(C)CCOC(c1ccccc1)c1ccccc1,231.0,2.3100000000000002e-07,6.636388020107856
CHEMBL18786,CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1,181.97,1.8197e-07,6.740000204918113
CHEMBL143750,c1ccc(CCCN2CCNCC2)cc1,109.0,1.0900000000000001e-07,6.962573502059376
CHEMBL142953,c1ccc(CCCN2CCCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,26.0,2.6e-08,7.585026652029182
CHEMBL55873,COc1ccc(/N=C(\N)NC23CC4CC(CC(C4)C2)C3)c(C)c1,7.0,7.000000000000001e-09,8.154901959985743
CHEMBL276500,CCCN1CCCC(c2cccc(O)c2)C1,76.0,7.6e-08,7.119186407719209
CHEMBL293059,N=C(Nc1ccccc1F)NC12CC3CC(CC(C3)C1)C2,8.0,8e-09,8.096910013008056
CHEMBL442356,Cc1cc(F)ccc1/N=C(\N)NC12CC3CC(CC(C3)C1)C2,3.2,3.2000000000000005e-09,8.494850021680094
CHEMBL299499,N=C(Nc1ccc(I)cc1)NC12CC3CC(CC(C3)C1)C2,2.8,2.8e-09,8.55284196865778
CHEMBL301623,COc1ccccc1/N=C(\N)NC12CC3CC(CC(C3)C1)C2,17.0,1.7e-08,7.769551078621726
CHEMBL55970,N=C(Nc1ccccc1I)NC12CC3CC(CC(C3)C1)C2,6.2,6.200000000000001e-09,8.207608310501746
CHEMBL292668,COc1ccc(NC(=N)NC23CC4CC(CC(C4)C2)C3)cc1,10.0,1e-08,8.0
CHEMBL292450,N=C(Nc1ccc(F)cc1)NC12CC3CC(CC(C3)C1)C2,9.0,9.000000000000001e-09,8.045757490560675
CHEMBL54407,COc1cccc(NC(=N)NC23CC4CC(CC(C4)C2)C3)c1,7.0,7.000000000000001e-09,8.154901959985743
CHEMBL413257,N=C(Nc1cccc(F)c1)NC12CC3CC(CC(C3)C1)C2,13.0,1.3e-08,7.886056647693163
CHEMBL55769,N=C(Nc1cccc(I)c1)NC12CC3CC(CC(C3)C1)C2,8.0,8e-09,8.096910013008056
CHEMBL331006,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1,1473.0,1.4730000000000001e-06,5.831797253157369
CHEMBL119698,O=C1c2ccccc2C(=O)N1CCN1C2CCC1c1c([nH]c3ccccc13)C2,8085.0,8.085e-06,5.09231997575758
CHEMBL119047,c1ccc(OCCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,88.0,8.800000000000001e-08,7.055517327849832
CHEMBL119889,CC(C)n1c2c(c3ccccc31)C1CCC(C2)N1CCCCc1ccccc1,231.0,2.3100000000000002e-07,6.636388020107856
CHEMBL119485,C(=C/c1ccccc1)\CN1C2CCC1c1c([nH]c3ccccc13)C2,133.0,1.33e-07,6.876148359032914
CHEMBL285203,O=C1CC2(CCCC2)CC(=O)N1CCCCN1C2CCC1c1c([nH]c3ccccc13)C2,54.0,5.4e-08,7.267606240177032
CHEMBL117898,c1coc(CCCCN2C3CCC2c2c([nH]c4ccccc24)C3)c1,28.0,2.8000000000000003e-08,7.552841968657781
CHEMBL333840,c1ccc(CCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,81.0,8.100000000000001e-08,7.0915149811213505
CHEMBL119811,Fc1ccc(OCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,55.0,5.5e-08,7.259637310505756
CHEMBL331500,c1ccc(CCCCN2C3CCC2c2c(n(Cc4ccccc4)c4ccccc24)C3)cc1,267.0,2.67e-07,6.573488738635425
CHEMBL115582,c1ccc2c3c([nH]c2c1)CC1CCC3N1CCCCc1nccs1,66.0,6.600000000000001e-08,7.180456064458132
CHEMBL119725,O=C1c2ccccc2C(=O)N1CCCN1C2CCC1c1c([nH]c3ccc(F)cc13)C2,836.0,8.36e-07,6.077793722560983
CHEMBL117695,CCN1C2CCC1c1c([nH]c3ccccc13)C2,3560.0,3.5600000000000002e-06,5.448550002027125
CHEMBL332593,c1ccc(OCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,110.0,1.1e-07,6.958607314841775
